,0,1,2
1291,PZ 24 (Neumünster)-DE,Kaunas-LT,-0.0
1292,PZ 44 (Bochum) [im Bau]-DE,Kaunas-LT,-0.0
1293,PZ 67 (Speyer)-DE,Bettembourg-LU,-0.0
1294,PZ 50 (Köln)-DE,Bettembourg-LU,1.0
1295,PZ 04 (Radefeld/Leipzig)-DE,Bettembourg-LU,-0.0
1296,PZ 90 (Feucht/Nürnberg)-DE,Bettembourg-LU,0.0
1297,PZ 77 (Lahr)-DE,Bettembourg-LU,-0.0
1298,PZ 93 (Regensburg)-DE,Bettembourg-LU,-0.0
1299,PZ 21 (Hamburg)-DE,Bettembourg-LU,-0.0
1300,PZ 46 (Dorsten)-DE,Bettembourg-LU,-0.0
1301,PZ 58 (Hagen)-DE,Bettembourg-LU,-0.0
1302,PZ 08 (Neumark)-DE,Bettembourg-LU,-0.0
1303,PZ 47 (Krefeld)-DE,Bettembourg-LU,-0.0
1304,PZ 15 (Rüdersdorf)-DE,Bettembourg-LU,-0.0
1305,PZ 24 (Neumünster)-DE,Bettembourg-LU,-0.0
1306,PZ 44 (Bochum) [im Bau]-DE,Bettembourg-LU,-0.0
1307,PZ 67 (Speyer)-DE,Eindhoven-Noord-NL,-0.0
1308,PZ 67 (Speyer)-DE,Zaltbommel-NL,-0.0
1309,PZ 50 (Köln)-DE,Eindhoven-Noord-NL,-0.0
1310,PZ 50 (Köln)-DE,Zaltbommel-NL,-0.0
1311,PZ 04 (Radefeld/Leipzig)-DE,Eindhoven-Noord-NL,-0.0
1312,PZ 04 (Radefeld/Leipzig)-DE,Zaltbommel-NL,-0.0
1313,PZ 90 (Feucht/Nürnberg)-DE,Eindhoven-Noord-NL,-0.0
1314,PZ 90 (Feucht/Nürnberg)-DE,Zaltbommel-NL,-0.0
1315,PZ 77 (Lahr)-DE,Eindhoven-Noord-NL,-0.0
1316,PZ 77 (Lahr)-DE,Zaltbommel-NL,-0.0
1317,PZ 93 (Regensburg)-DE,Eindhoven-Noord-NL,-0.0
1318,PZ 93 (Regensburg)-DE,Zaltbommel-NL,-0.0
1319,PZ 21 (Hamburg)-DE,Eindhoven-Noord-NL,-0.0
1320,PZ 21 (Hamburg)-DE,Zaltbommel-NL,-0.0
1321,PZ 46 (Dorsten)-DE,Eindhoven-Noord-NL,-0.0
1322,PZ 46 (Dorsten)-DE,Zaltbommel-NL,-0.0
1323,PZ 58 (Hagen)-DE,Eindhoven-Noord-NL,-0.0
1324,PZ 58 (Hagen)-DE,Zaltbommel-NL,-0.0
1325,PZ 08 (Neumark)-DE,Eindhoven-Noord-NL,-0.0
1326,PZ 08 (Neumark)-DE,Zaltbommel-NL,-0.0
1327,PZ 47 (Krefeld)-DE,Eindhoven-Noord-NL,1.0
1328,PZ 47 (Krefeld)-DE,Zaltbommel-NL,-0.0
1329,PZ 15 (Rüdersdorf)-DE,Eindhoven-Noord-NL,-0.0
1330,PZ 15 (Rüdersdorf)-DE,Zaltbommel-NL,-0.0
1331,PZ 24 (Neumünster)-DE,Eindhoven-Noord-NL,-0.0
1332,PZ 24 (Neumünster)-DE,Zaltbommel-NL,-0.0
1333,PZ 44 (Bochum) [im Bau]-DE,Eindhoven-Noord-NL,-0.0
1334,PZ 44 (Bochum) [im Bau]-DE,Zaltbommel-NL,-0.0
1335,PZ 67 (Speyer)-DE,Oslo-NO,-0.0
1336,PZ 50 (Köln)-DE,Oslo-NO,-0.0
1337,PZ 04 (Radefeld/Leipzig)-DE,Oslo-NO,-0.0
1338,PZ 90 (Feucht/Nürnberg)-DE,Oslo-NO,-0.0
1339,PZ 77 (Lahr)-DE,Oslo-NO,-0.0
1340,PZ 93 (Regensburg)-DE,Oslo-NO,-0.0
1341,PZ 21 (Hamburg)-DE,Oslo-NO,1.0
1342,PZ 46 (Dorsten)-DE,Oslo-NO,-0.0
1343,PZ 58 (Hagen)-DE,Oslo-NO,-0.0
1344,PZ 08 (Neumark)-DE,Oslo-NO,-0.0
1345,PZ 47 (Krefeld)-DE,Oslo-NO,-0.0
1346,PZ 15 (Rüdersdorf)-DE,Oslo-NO,-0.0
1347,PZ 24 (Neumünster)-DE,Oslo-NO,0.0
1348,PZ 44 (Bochum) [im Bau]-DE,Oslo-NO,-0.0
1349,PZ 67 (Speyer)-DE,Suwałki (Ełk)-PL,-0.0
1350,PZ 67 (Speyer)-DE,Poznań-PL,-0.0
1351,PZ 67 (Speyer)-DE,Zabrze-PL,-0.0
1352,PZ 67 (Speyer)-DE,Koninko-PL,-0.0
1353,PZ 67 (Speyer)-DE,Wrocław-PL,-0.0
1354,PZ 67 (Speyer)-DE,Bydgoszcz (Solec Kujawski)-PL,-0.0
1355,PZ 50 (Köln)-DE,Suwałki (Ełk)-PL,-0.0
1356,PZ 50 (Köln)-DE,Poznań-PL,-0.0
1357,PZ 50 (Köln)-DE,Zabrze-PL,-0.0
1358,PZ 50 (Köln)-DE,Koninko-PL,-0.0
1359,PZ 50 (Köln)-DE,Wrocław-PL,-0.0
1360,PZ 50 (Köln)-DE,Bydgoszcz (Solec Kujawski)-PL,-0.0
1361,PZ 04 (Radefeld/Leipzig)-DE,Suwałki (Ełk)-PL,-0.0
1362,PZ 04 (Radefeld/Leipzig)-DE,Poznań-PL,-0.0
1363,PZ 04 (Radefeld/Leipzig)-DE,Zabrze-PL,-0.0
1364,PZ 04 (Radefeld/Leipzig)-DE,Koninko-PL,-0.0
1365,PZ 04 (Radefeld/Leipzig)-DE,Wrocław-PL,-0.0
1366,PZ 04 (Radefeld/Leipzig)-DE,Bydgoszcz (Solec Kujawski)-PL,-0.0
1367,PZ 90 (Feucht/Nürnberg)-DE,Suwałki (Ełk)-PL,-0.0
1368,PZ 90 (Feucht/Nürnberg)-DE,Poznań-PL,-0.0
1369,PZ 90 (Feucht/Nürnberg)-DE,Zabrze-PL,-0.0
1370,PZ 90 (Feucht/Nürnberg)-DE,Koninko-PL,-0.0
1371,PZ 90 (Feucht/Nürnberg)-DE,Wrocław-PL,-0.0
1372,PZ 90 (Feucht/Nürnberg)-DE,Bydgoszcz (Solec Kujawski)-PL,-0.0
1373,PZ 77 (Lahr)-DE,Suwałki (Ełk)-PL,-0.0
1374,PZ 77 (Lahr)-DE,Poznań-PL,-0.0
1375,PZ 77 (Lahr)-DE,Zabrze-PL,-0.0
1376,PZ 77 (Lahr)-DE,Koninko-PL,-0.0
1377,PZ 77 (Lahr)-DE,Wrocław-PL,-0.0
1378,PZ 77 (Lahr)-DE,Bydgoszcz (Solec Kujawski)-PL,-0.0
1379,PZ 93 (Regensburg)-DE,Suwałki (Ełk)-PL,-0.0
1380,PZ 93 (Regensburg)-DE,Poznań-PL,-0.0
1381,PZ 93 (Regensburg)-DE,Zabrze-PL,-0.0
1382,PZ 93 (Regensburg)-DE,Koninko-PL,-0.0
1383,PZ 93 (Regensburg)-DE,Wrocław-PL,-0.0
1384,PZ 93 (Regensburg)-DE,Bydgoszcz (Solec Kujawski)-PL,-0.0
1385,PZ 21 (Hamburg)-DE,Suwałki (Ełk)-PL,-0.0
1386,PZ 21 (Hamburg)-DE,Poznań-PL,-0.0
1387,PZ 21 (Hamburg)-DE,Zabrze-PL,-0.0
1388,PZ 21 (Hamburg)-DE,Koninko-PL,-0.0
1389,PZ 21 (Hamburg)-DE,Wrocław-PL,-0.0
1390,PZ 21 (Hamburg)-DE,Bydgoszcz (Solec Kujawski)-PL,-0.0
1391,PZ 46 (Dorsten)-DE,Suwałki (Ełk)-PL,-0.0
1392,PZ 46 (Dorsten)-DE,Poznań-PL,-0.0
1393,PZ 46 (Dorsten)-DE,Zabrze-PL,-0.0
1394,PZ 46 (Dorsten)-DE,Koninko-PL,-0.0
1395,PZ 46 (Dorsten)-DE,Wrocław-PL,-0.0
1396,PZ 46 (Dorsten)-DE,Bydgoszcz (Solec Kujawski)-PL,-0.0
1397,PZ 58 (Hagen)-DE,Suwałki (Ełk)-PL,-0.0
1398,PZ 58 (Hagen)-DE,Poznań-PL,-0.0
1399,PZ 58 (Hagen)-DE,Zabrze-PL,-0.0
1400,PZ 58 (Hagen)-DE,Koninko-PL,-0.0
1401,PZ 58 (Hagen)-DE,Wrocław-PL,-0.0
1402,PZ 58 (Hagen)-DE,Bydgoszcz (Solec Kujawski)-PL,-0.0
1403,PZ 08 (Neumark)-DE,Suwałki (Ełk)-PL,-0.0
1404,PZ 08 (Neumark)-DE,Poznań-PL,-0.0
1405,PZ 08 (Neumark)-DE,Zabrze-PL,-0.0
1406,PZ 08 (Neumark)-DE,Koninko-PL,-0.0
1407,PZ 08 (Neumark)-DE,Wrocław-PL,-0.0
1408,PZ 08 (Neumark)-DE,Bydgoszcz (Solec Kujawski)-PL,-0.0
1409,PZ 47 (Krefeld)-DE,Suwałki (Ełk)-PL,-0.0
1410,PZ 47 (Krefeld)-DE,Poznań-PL,-0.0
1411,PZ 47 (Krefeld)-DE,Zabrze-PL,-0.0
1412,PZ 47 (Krefeld)-DE,Koninko-PL,-0.0
1413,PZ 47 (Krefeld)-DE,Wrocław-PL,-0.0
1414,PZ 47 (Krefeld)-DE,Bydgoszcz (Solec Kujawski)-PL,-0.0
1415,PZ 15 (Rüdersdorf)-DE,Suwałki (Ełk)-PL,-0.0
1416,PZ 15 (Rüdersdorf)-DE,Poznań-PL,1.0
1417,PZ 15 (Rüdersdorf)-DE,Zabrze-PL,-0.0
1418,PZ 15 (Rüdersdorf)-DE,Koninko-PL,-0.0
1419,PZ 15 (Rüdersdorf)-DE,Wrocław-PL,-0.0
1420,PZ 15 (Rüdersdorf)-DE,Bydgoszcz (Solec Kujawski)-PL,-0.0
1421,PZ 24 (Neumünster)-DE,Suwałki (Ełk)-PL,-0.0
1422,PZ 24 (Neumünster)-DE,Poznań-PL,-0.0
1423,PZ 24 (Neumünster)-DE,Zabrze-PL,-0.0
1424,PZ 24 (Neumünster)-DE,Koninko-PL,-0.0
1425,PZ 24 (Neumünster)-DE,Wrocław-PL,-0.0
1426,PZ 24 (Neumünster)-DE,Bydgoszcz (Solec Kujawski)-PL,-0.0
1427,PZ 44 (Bochum) [im Bau]-DE,Suwałki (Ełk)-PL,-0.0
1428,PZ 44 (Bochum) [im Bau]-DE,Poznań-PL,-0.0
1429,PZ 44 (Bochum) [im Bau]-DE,Zabrze-PL,-0.0
1430,PZ 44 (Bochum) [im Bau]-DE,Koninko-PL,-0.0
1431,PZ 44 (Bochum) [im Bau]-DE,Wrocław-PL,-0.0
1432,PZ 44 (Bochum) [im Bau]-DE,Bydgoszcz (Solec Kujawski)-PL,-0.0
1433,PZ 67 (Speyer)-DE,Lisboa-PT,-0.0
1434,PZ 50 (Köln)-DE,Lisboa-PT,1.0
1435,PZ 04 (Radefeld/Leipzig)-DE,Lisboa-PT,-0.0
1436,PZ 90 (Feucht/Nürnberg)-DE,Lisboa-PT,-0.0
1437,PZ 77 (Lahr)-DE,Lisboa-PT,-0.0
1438,PZ 93 (Regensburg)-DE,Lisboa-PT,-0.0
1439,PZ 21 (Hamburg)-DE,Lisboa-PT,-0.0
1440,PZ 46 (Dorsten)-DE,Lisboa-PT,-0.0
1441,PZ 58 (Hagen)-DE,Lisboa-PT,-0.0
1442,PZ 08 (Neumark)-DE,Lisboa-PT,-0.0
1443,PZ 47 (Krefeld)-DE,Lisboa-PT,-0.0
1444,PZ 15 (Rüdersdorf)-DE,Lisboa-PT,-0.0
1445,PZ 24 (Neumünster)-DE,Lisboa-PT,-0.0
1446,PZ 44 (Bochum) [im Bau]-DE,Lisboa-PT,0.0
1447,PZ 67 (Speyer)-DE,Göteborg-SE,-0.0
1448,PZ 67 (Speyer)-DE,Stockholm - Västberga-SE,-0.0
1449,PZ 67 (Speyer)-DE,Helsingborg-SE,-0.0
1450,PZ 67 (Speyer)-DE,Arlöv-SE,-0.0
1451,PZ 67 (Speyer)-DE,Malmö-SE,-0.0
1452,PZ 50 (Köln)-DE,Göteborg-SE,-0.0
1453,PZ 50 (Köln)-DE,Stockholm - Västberga-SE,-0.0
1454,PZ 50 (Köln)-DE,Helsingborg-SE,-0.0
1455,PZ 50 (Köln)-DE,Arlöv-SE,-0.0
1456,PZ 50 (Köln)-DE,Malmö-SE,-0.0
1457,PZ 04 (Radefeld/Leipzig)-DE,Göteborg-SE,-0.0
1458,PZ 04 (Radefeld/Leipzig)-DE,Stockholm - Västberga-SE,-0.0
1459,PZ 04 (Radefeld/Leipzig)-DE,Helsingborg-SE,-0.0
1460,PZ 04 (Radefeld/Leipzig)-DE,Arlöv-SE,-0.0
1461,PZ 04 (Radefeld/Leipzig)-DE,Malmö-SE,-0.0
1462,PZ 90 (Feucht/Nürnberg)-DE,Göteborg-SE,-0.0
1463,PZ 90 (Feucht/Nürnberg)-DE,Stockholm - Västberga-SE,-0.0
1464,PZ 90 (Feucht/Nürnberg)-DE,Helsingborg-SE,-0.0
1465,PZ 90 (Feucht/Nürnberg)-DE,Arlöv-SE,-0.0
1466,PZ 90 (Feucht/Nürnberg)-DE,Malmö-SE,-0.0
1467,PZ 77 (Lahr)-DE,Göteborg-SE,-0.0
1468,PZ 77 (Lahr)-DE,Stockholm - Västberga-SE,-0.0
1469,PZ 77 (Lahr)-DE,Helsingborg-SE,-0.0
1470,PZ 77 (Lahr)-DE,Arlöv-SE,-0.0
1471,PZ 77 (Lahr)-DE,Malmö-SE,-0.0
1472,PZ 93 (Regensburg)-DE,Göteborg-SE,-0.0
1473,PZ 93 (Regensburg)-DE,Stockholm - Västberga-SE,-0.0
1474,PZ 93 (Regensburg)-DE,Helsingborg-SE,-0.0
1475,PZ 93 (Regensburg)-DE,Arlöv-SE,-0.0
1476,PZ 93 (Regensburg)-DE,Malmö-SE,-0.0
1477,PZ 21 (Hamburg)-DE,Göteborg-SE,-0.0
1478,PZ 21 (Hamburg)-DE,Stockholm - Västberga-SE,-0.0
1479,PZ 21 (Hamburg)-DE,Helsingborg-SE,-0.0
1480,PZ 21 (Hamburg)-DE,Arlöv-SE,-0.0
1481,PZ 21 (Hamburg)-DE,Malmö-SE,0.0
1482,PZ 46 (Dorsten)-DE,Göteborg-SE,-0.0
1483,PZ 46 (Dorsten)-DE,Stockholm - Västberga-SE,-0.0
1484,PZ 46 (Dorsten)-DE,Helsingborg-SE,-0.0
1485,PZ 46 (Dorsten)-DE,Arlöv-SE,-0.0
1486,PZ 46 (Dorsten)-DE,Malmö-SE,-0.0
1487,PZ 58 (Hagen)-DE,Göteborg-SE,-0.0
1488,PZ 58 (Hagen)-DE,Stockholm - Västberga-SE,-0.0
1489,PZ 58 (Hagen)-DE,Helsingborg-SE,-0.0
1490,PZ 58 (Hagen)-DE,Arlöv-SE,-0.0
1491,PZ 58 (Hagen)-DE,Malmö-SE,-0.0
1492,PZ 08 (Neumark)-DE,Göteborg-SE,-0.0
1493,PZ 08 (Neumark)-DE,Stockholm - Västberga-SE,-0.0
1494,PZ 08 (Neumark)-DE,Helsingborg-SE,-0.0
1495,PZ 08 (Neumark)-DE,Arlöv-SE,-0.0
1496,PZ 08 (Neumark)-DE,Malmö-SE,-0.0
1497,PZ 47 (Krefeld)-DE,Göteborg-SE,-0.0
1498,PZ 47 (Krefeld)-DE,Stockholm - Västberga-SE,-0.0
1499,PZ 47 (Krefeld)-DE,Helsingborg-SE,-0.0
1500,PZ 47 (Krefeld)-DE,Arlöv-SE,-0.0
1501,PZ 47 (Krefeld)-DE,Malmö-SE,-0.0
1502,PZ 15 (Rüdersdorf)-DE,Göteborg-SE,-0.0
1503,PZ 15 (Rüdersdorf)-DE,Stockholm - Västberga-SE,-0.0
1504,PZ 15 (Rüdersdorf)-DE,Helsingborg-SE,-0.0
1505,PZ 15 (Rüdersdorf)-DE,Arlöv-SE,-0.0
1506,PZ 15 (Rüdersdorf)-DE,Malmö-SE,-0.0
1507,PZ 24 (Neumünster)-DE,Göteborg-SE,-0.0
1508,PZ 24 (Neumünster)-DE,Stockholm - Västberga-SE,-0.0
1509,PZ 24 (Neumünster)-DE,Helsingborg-SE,-0.0
1510,PZ 24 (Neumünster)-DE,Arlöv-SE,-0.0
1511,PZ 24 (Neumünster)-DE,Malmö-SE,1.0
1512,PZ 44 (Bochum) [im Bau]-DE,Göteborg-SE,-0.0
1513,PZ 44 (Bochum) [im Bau]-DE,Stockholm - Västberga-SE,-0.0
1514,PZ 44 (Bochum) [im Bau]-DE,Helsingborg-SE,-0.0
1515,PZ 44 (Bochum) [im Bau]-DE,Arlöv-SE,-0.0
1516,PZ 44 (Bochum) [im Bau]-DE,Malmö-SE,-0.0
1517,PZ 67 (Speyer)-DE,Ljubljana-SI,-0.0
1518,PZ 50 (Köln)-DE,Ljubljana-SI,-0.0
1519,PZ 04 (Radefeld/Leipzig)-DE,Ljubljana-SI,-0.0
1520,PZ 90 (Feucht/Nürnberg)-DE,Ljubljana-SI,-0.0
1521,PZ 77 (Lahr)-DE,Ljubljana-SI,-0.0
1522,PZ 93 (Regensburg)-DE,Ljubljana-SI,1.0
1523,PZ 21 (Hamburg)-DE,Ljubljana-SI,-0.0
1524,PZ 46 (Dorsten)-DE,Ljubljana-SI,-0.0
1525,PZ 58 (Hagen)-DE,Ljubljana-SI,-0.0
1526,PZ 08 (Neumark)-DE,Ljubljana-SI,-0.0
1527,PZ 47 (Krefeld)-DE,Ljubljana-SI,-0.0
1528,PZ 15 (Rüdersdorf)-DE,Ljubljana-SI,-0.0
1529,PZ 24 (Neumünster)-DE,Ljubljana-SI,-0.0
1530,PZ 44 (Bochum) [im Bau]-DE,Ljubljana-SI,-0.0
1531,PZ 67 (Speyer)-DE,Zilina- Strecno-SK,-0.0
1532,PZ 67 (Speyer)-DE,Ivanka pri Dunaji-SK,-0.0
1533,PZ 50 (Köln)-DE,Zilina- Strecno-SK,-0.0
1534,PZ 50 (Köln)-DE,Ivanka pri Dunaji-SK,-0.0
1535,PZ 04 (Radefeld/Leipzig)-DE,Zilina- Strecno-SK,-0.0
1536,PZ 04 (Radefeld/Leipzig)-DE,Ivanka pri Dunaji-SK,-0.0
1537,PZ 90 (Feucht/Nürnberg)-DE,Zilina- Strecno-SK,-0.0
1538,PZ 90 (Feucht/Nürnberg)-DE,Ivanka pri Dunaji-SK,-0.0
1539,PZ 77 (Lahr)-DE,Zilina- Strecno-SK,-0.0
1540,PZ 77 (Lahr)-DE,Ivanka pri Dunaji-SK,-0.0
1541,PZ 93 (Regensburg)-DE,Zilina- Strecno-SK,-0.0
1542,PZ 93 (Regensburg)-DE,Ivanka pri Dunaji-SK,1.0
1543,PZ 21 (Hamburg)-DE,Zilina- Strecno-SK,-0.0
1544,PZ 21 (Hamburg)-DE,Ivanka pri Dunaji-SK,-0.0
1545,PZ 46 (Dorsten)-DE,Zilina- Strecno-SK,-0.0
1546,PZ 46 (Dorsten)-DE,Ivanka pri Dunaji-SK,-0.0
1547,PZ 58 (Hagen)-DE,Zilina- Strecno-SK,-0.0
1548,PZ 58 (Hagen)-DE,Ivanka pri Dunaji-SK,-0.0
1549,PZ 08 (Neumark)-DE,Zilina- Strecno-SK,-0.0
1550,PZ 08 (Neumark)-DE,Ivanka pri Dunaji-SK,-0.0
1551,PZ 47 (Krefeld)-DE,Zilina- Strecno-SK,-0.0
1552,PZ 47 (Krefeld)-DE,Ivanka pri Dunaji-SK,-0.0
1553,PZ 15 (Rüdersdorf)-DE,Zilina- Strecno-SK,-0.0
1554,PZ 15 (Rüdersdorf)-DE,Ivanka pri Dunaji-SK,-0.0
1555,PZ 24 (Neumünster)-DE,Zilina- Strecno-SK,-0.0
1556,PZ 24 (Neumünster)-DE,Ivanka pri Dunaji-SK,-0.0
1557,PZ 44 (Bochum) [im Bau]-DE,Zilina- Strecno-SK,-0.0
1558,PZ 44 (Bochum) [im Bau]-DE,Ivanka pri Dunaji-SK,-0.0
1559,Barcelona-ES,Hub Wien I-AT,1.0
1560,Barcelona-ES,Hub Wien II-AT,-0.0
1561,Barcelona-ES,Hub Graz-AT,-0.0
1562,Barcelona-ES,Hagenbrunn-AT,-0.0
1563,Barcelona-ES,Allhaming-AT,-0.0
1564,Barcelona-ES,Enns-AT,-0.0
1565,Barcelona-ES,Wernberg-AT,-0.0
1566,Barcelona-ES,Wals-AT,-0.0
1567,Barcelona-ES,Hall in Tirol-AT,-0.0
1568,Barcelona-ES,Liesing-AT,-0.0
1569,Barcelona-ES,Wundschuh-AT,-0.0
1570,Madrid-ES,Hub Wien I-AT,-0.0
1571,Madrid-ES,Hub Wien II-AT,-0.0
1572,Madrid-ES,Hub Graz-AT,-0.0
1573,Madrid-ES,Hagenbrunn-AT,-0.0
1574,Madrid-ES,Allhaming-AT,-0.0
1575,Madrid-ES,Enns-AT,-0.0
1576,Madrid-ES,Wernberg-AT,-0.0
1577,Madrid-ES,Wals-AT,-0.0
1578,Madrid-ES,Hall in Tirol-AT,-0.0
1579,Madrid-ES,Liesing-AT,-0.0
1580,Madrid-ES,Wundschuh-AT,-0.0
1581,Araba (Vitoria)-ES,Hub Wien I-AT,-0.0
1582,Araba (Vitoria)-ES,Hub Wien II-AT,-0.0
1583,Araba (Vitoria)-ES,Hub Graz-AT,-0.0
1584,Araba (Vitoria)-ES,Hagenbrunn-AT,-0.0
1585,Araba (Vitoria)-ES,Allhaming-AT,-0.0
1586,Araba (Vitoria)-ES,Enns-AT,-0.0
1587,Araba (Vitoria)-ES,Wernberg-AT,-0.0
1588,Araba (Vitoria)-ES,Wals-AT,-0.0
1589,Araba (Vitoria)-ES,Hall in Tirol-AT,-0.0
1590,Araba (Vitoria)-ES,Liesing-AT,-0.0
1591,Araba (Vitoria)-ES,Wundschuh-AT,-0.0
1592,Barcelona-ES,Brüssel-BE,-0.0
1593,Madrid-ES,Brüssel-BE,-0.0
1594,Araba (Vitoria)-ES,Brüssel-BE,1.0
1595,Barcelona-ES,Sofia-BG,0.0
1596,Madrid-ES,Sofia-BG,0.0
1597,Araba (Vitoria)-ES,Sofia-BG,0.0
1598,Barcelona-ES,Brno-CZ,-0.0
1599,Barcelona-ES,Ostrava-CZ,-0.0
1600,Barcelona-ES,Krupka 1-CZ,-0.0
1601,Barcelona-ES,Plzen 1-CZ,-0.0
1602,Barcelona-ES,Hradec Kralove - Brezhrad-CZ,-0.0
1603,Barcelona-ES,Ricany -CZ,-0.0
1604,Barcelona-ES,Zlin-CZ,-0.0
1605,Barcelona-ES,Olomouc-CZ,-0.0
1606,Madrid-ES,Brno-CZ,-0.0
1607,Madrid-ES,Ostrava-CZ,-0.0
1608,Madrid-ES,Krupka 1-CZ,-0.0
1609,Madrid-ES,Plzen 1-CZ,-0.0
1610,Madrid-ES,Hradec Kralove - Brezhrad-CZ,-0.0
1611,Madrid-ES,Ricany -CZ,-0.0
1612,Madrid-ES,Zlin-CZ,-0.0
1613,Madrid-ES,Olomouc-CZ,-0.0
1614,Araba (Vitoria)-ES,Brno-CZ,-0.0
1615,Araba (Vitoria)-ES,Ostrava-CZ,-0.0
1616,Araba (Vitoria)-ES,Krupka 1-CZ,-0.0
1617,Araba (Vitoria)-ES,Plzen 1-CZ,-0.0
1618,Araba (Vitoria)-ES,Hradec Kralove - Brezhrad-CZ,-0.0
1619,Araba (Vitoria)-ES,Ricany -CZ,-0.0
1620,Araba (Vitoria)-ES,Zlin-CZ,-0.0
1621,Araba (Vitoria)-ES,Olomouc-CZ,-0.0
1622,Barcelona-ES,PZ 67 (Speyer)-DE,-0.0
1623,Barcelona-ES,PZ 50 (Köln)-DE,-0.0
1624,Barcelona-ES,PZ 04 (Radefeld/Leipzig)-DE,-0.0
1625,Barcelona-ES,PZ 90 (Feucht/Nürnberg)-DE,-0.0
1626,Barcelona-ES,PZ 77 (Lahr)-DE,1.0
1627,Barcelona-ES,PZ 93 (Regensburg)-DE,-0.0
1628,Barcelona-ES,PZ 21 (Hamburg)-DE,-0.0
1629,Barcelona-ES,PZ 46 (Dorsten)-DE,-0.0
1630,Barcelona-ES,PZ 58 (Hagen)-DE,-0.0
1631,Barcelona-ES,PZ 08 (Neumark)-DE,-0.0
1632,Barcelona-ES,PZ 47 (Krefeld)-DE,-0.0
1633,Barcelona-ES,PZ 15 (Rüdersdorf)-DE,-0.0
1634,Barcelona-ES,PZ 24 (Neumünster)-DE,-0.0
1635,Barcelona-ES,PZ 44 (Bochum) [im Bau]-DE,-0.0
1636,Madrid-ES,PZ 67 (Speyer)-DE,-0.0
1637,Madrid-ES,PZ 50 (Köln)-DE,-0.0
1638,Madrid-ES,PZ 04 (Radefeld/Leipzig)-DE,-0.0
1639,Madrid-ES,PZ 90 (Feucht/Nürnberg)-DE,-0.0
1640,Madrid-ES,PZ 77 (Lahr)-DE,-0.0
1641,Madrid-ES,PZ 93 (Regensburg)-DE,-0.0
1642,Madrid-ES,PZ 21 (Hamburg)-DE,-0.0
1643,Madrid-ES,PZ 46 (Dorsten)-DE,-0.0
1644,Madrid-ES,PZ 58 (Hagen)-DE,-0.0
1645,Madrid-ES,PZ 08 (Neumark)-DE,-0.0
1646,Madrid-ES,PZ 47 (Krefeld)-DE,-0.0
1647,Madrid-ES,PZ 15 (Rüdersdorf)-DE,-0.0
1648,Madrid-ES,PZ 24 (Neumünster)-DE,-0.0
1649,Madrid-ES,PZ 44 (Bochum) [im Bau]-DE,-0.0
1650,Araba (Vitoria)-ES,PZ 67 (Speyer)-DE,-0.0
1651,Araba (Vitoria)-ES,PZ 50 (Köln)-DE,-0.0
1652,Araba (Vitoria)-ES,PZ 04 (Radefeld/Leipzig)-DE,-0.0
1653,Araba (Vitoria)-ES,PZ 90 (Feucht/Nürnberg)-DE,-0.0
1654,Araba (Vitoria)-ES,PZ 77 (Lahr)-DE,-0.0
1655,Araba (Vitoria)-ES,PZ 93 (Regensburg)-DE,-0.0
1656,Araba (Vitoria)-ES,PZ 21 (Hamburg)-DE,-0.0
1657,Araba (Vitoria)-ES,PZ 46 (Dorsten)-DE,-0.0
1658,Araba (Vitoria)-ES,PZ 58 (Hagen)-DE,-0.0
1659,Araba (Vitoria)-ES,PZ 08 (Neumark)-DE,-0.0
1660,Araba (Vitoria)-ES,PZ 47 (Krefeld)-DE,-0.0
1661,Araba (Vitoria)-ES,PZ 15 (Rüdersdorf)-DE,-0.0
1662,Araba (Vitoria)-ES,PZ 24 (Neumünster)-DE,-0.0
1663,Araba (Vitoria)-ES,PZ 44 (Bochum) [im Bau]-DE,-0.0
1664,Barcelona-ES,Kolding-DK,0.0
1665,Madrid-ES,Kolding-DK,-0.0
1666,Araba (Vitoria)-ES,Kolding-DK,-0.0
1667,Barcelona-ES,Lieto (Turku)-FL,-0.0
1668,Barcelona-ES,Vantaa (Helsinki)-FL,0.0
1669,Madrid-ES,Lieto (Turku)-FL,-0.0
1670,Madrid-ES,Vantaa (Helsinki)-FL,0.0
1671,Araba (Vitoria)-ES,Lieto (Turku)-FL,-0.0
1672,Araba (Vitoria)-ES,Vantaa (Helsinki)-FL,0.0
1673,Barcelona-ES,Slough-GB,-0.0
1674,Barcelona-ES,Ryton Gateway-GB,-0.0
1675,Madrid-ES,Slough-GB,-0.0
1676,Madrid-ES,Ryton Gateway-GB,-0.0
1677,Araba (Vitoria)-ES,Slough-GB,1.0
1678,Araba (Vitoria)-ES,Ryton Gateway-GB,-0.0
1679,Barcelona-ES,Spata-GR,-0.0
1680,Madrid-ES,Spata-GR,0.0
1681,Araba (Vitoria)-ES,Spata-GR,-0.0
1682,Barcelona-ES,Zagreb-HR,0.0
1683,Madrid-ES,Zagreb-HR,-0.0
1684,Araba (Vitoria)-ES,Zagreb-HR,-0.0
1685,Barcelona-ES,Budapest OLK-HU,-0.0
1686,Barcelona-ES,Budapest NPKK (OE)-HU,-0.0
1687,Madrid-ES,Budapest OLK-HU,-0.0
1688,Madrid-ES,Budapest NPKK (OE)-HU,-0.0
