,0,1,2,3
17849,Budapest OLK-HU,PZ 15 (Rüdersdorf)-DE,Co-loading,0
17850,Budapest OLK-HU,PZ 24 (Neumünster)-DE,2 Swap Bodies,0
17851,Budapest OLK-HU,PZ 24 (Neumünster)-DE,Swap Body,0
17852,Budapest OLK-HU,PZ 24 (Neumünster)-DE,Trailer,0
17853,Budapest OLK-HU,PZ 24 (Neumünster)-DE,Van,0
17854,Budapest OLK-HU,PZ 24 (Neumünster)-DE,Co-loading,0
17855,Budapest OLK-HU,PZ 44 (Bochum) [im Bau]-DE,2 Swap Bodies,0
17856,Budapest OLK-HU,PZ 44 (Bochum) [im Bau]-DE,Swap Body,0
17857,Budapest OLK-HU,PZ 44 (Bochum) [im Bau]-DE,Trailer,0
17858,Budapest OLK-HU,PZ 44 (Bochum) [im Bau]-DE,Van,0
17859,Budapest OLK-HU,PZ 44 (Bochum) [im Bau]-DE,Co-loading,0
17860,Budapest NPKK (OE)-HU,PZ 67 (Speyer)-DE,2 Swap Bodies,0
17861,Budapest NPKK (OE)-HU,PZ 67 (Speyer)-DE,Swap Body,0
17862,Budapest NPKK (OE)-HU,PZ 67 (Speyer)-DE,Trailer,0
17863,Budapest NPKK (OE)-HU,PZ 67 (Speyer)-DE,Van,0
17864,Budapest NPKK (OE)-HU,PZ 67 (Speyer)-DE,Co-loading,0
17865,Budapest NPKK (OE)-HU,PZ 50 (Köln)-DE,2 Swap Bodies,0
17866,Budapest NPKK (OE)-HU,PZ 50 (Köln)-DE,Swap Body,0
17867,Budapest NPKK (OE)-HU,PZ 50 (Köln)-DE,Trailer,0
17868,Budapest NPKK (OE)-HU,PZ 50 (Köln)-DE,Van,0
17869,Budapest NPKK (OE)-HU,PZ 50 (Köln)-DE,Co-loading,0
17870,Budapest NPKK (OE)-HU,PZ 04 (Radefeld/Leipzig)-DE,2 Swap Bodies,0
17871,Budapest NPKK (OE)-HU,PZ 04 (Radefeld/Leipzig)-DE,Swap Body,0
17872,Budapest NPKK (OE)-HU,PZ 04 (Radefeld/Leipzig)-DE,Trailer,0
17873,Budapest NPKK (OE)-HU,PZ 04 (Radefeld/Leipzig)-DE,Van,0
17874,Budapest NPKK (OE)-HU,PZ 04 (Radefeld/Leipzig)-DE,Co-loading,0
17875,Budapest NPKK (OE)-HU,PZ 90 (Feucht/Nürnberg)-DE,2 Swap Bodies,0
17876,Budapest NPKK (OE)-HU,PZ 90 (Feucht/Nürnberg)-DE,Swap Body,0
17877,Budapest NPKK (OE)-HU,PZ 90 (Feucht/Nürnberg)-DE,Trailer,0
17878,Budapest NPKK (OE)-HU,PZ 90 (Feucht/Nürnberg)-DE,Van,0
17879,Budapest NPKK (OE)-HU,PZ 90 (Feucht/Nürnberg)-DE,Co-loading,0
17880,Budapest NPKK (OE)-HU,PZ 77 (Lahr)-DE,2 Swap Bodies,0
17881,Budapest NPKK (OE)-HU,PZ 77 (Lahr)-DE,Swap Body,0
17882,Budapest NPKK (OE)-HU,PZ 77 (Lahr)-DE,Trailer,0
17883,Budapest NPKK (OE)-HU,PZ 77 (Lahr)-DE,Van,0
17884,Budapest NPKK (OE)-HU,PZ 77 (Lahr)-DE,Co-loading,0
17885,Budapest NPKK (OE)-HU,PZ 93 (Regensburg)-DE,2 Swap Bodies,0
17886,Budapest NPKK (OE)-HU,PZ 93 (Regensburg)-DE,Swap Body,0
17887,Budapest NPKK (OE)-HU,PZ 93 (Regensburg)-DE,Trailer,0
17888,Budapest NPKK (OE)-HU,PZ 93 (Regensburg)-DE,Van,0
17889,Budapest NPKK (OE)-HU,PZ 93 (Regensburg)-DE,Co-loading,0
17890,Budapest NPKK (OE)-HU,PZ 21 (Hamburg)-DE,2 Swap Bodies,0
17891,Budapest NPKK (OE)-HU,PZ 21 (Hamburg)-DE,Swap Body,0
17892,Budapest NPKK (OE)-HU,PZ 21 (Hamburg)-DE,Trailer,0
17893,Budapest NPKK (OE)-HU,PZ 21 (Hamburg)-DE,Van,0
17894,Budapest NPKK (OE)-HU,PZ 21 (Hamburg)-DE,Co-loading,0
17895,Budapest NPKK (OE)-HU,PZ 46 (Dorsten)-DE,2 Swap Bodies,0
17896,Budapest NPKK (OE)-HU,PZ 46 (Dorsten)-DE,Swap Body,0
17897,Budapest NPKK (OE)-HU,PZ 46 (Dorsten)-DE,Trailer,0
17898,Budapest NPKK (OE)-HU,PZ 46 (Dorsten)-DE,Van,0
17899,Budapest NPKK (OE)-HU,PZ 46 (Dorsten)-DE,Co-loading,0
17900,Budapest NPKK (OE)-HU,PZ 58 (Hagen)-DE,2 Swap Bodies,0
17901,Budapest NPKK (OE)-HU,PZ 58 (Hagen)-DE,Swap Body,0
17902,Budapest NPKK (OE)-HU,PZ 58 (Hagen)-DE,Trailer,0
17903,Budapest NPKK (OE)-HU,PZ 58 (Hagen)-DE,Van,0
17904,Budapest NPKK (OE)-HU,PZ 58 (Hagen)-DE,Co-loading,0
17905,Budapest NPKK (OE)-HU,PZ 08 (Neumark)-DE,2 Swap Bodies,0
17906,Budapest NPKK (OE)-HU,PZ 08 (Neumark)-DE,Swap Body,0
17907,Budapest NPKK (OE)-HU,PZ 08 (Neumark)-DE,Trailer,0
17908,Budapest NPKK (OE)-HU,PZ 08 (Neumark)-DE,Van,0
17909,Budapest NPKK (OE)-HU,PZ 08 (Neumark)-DE,Co-loading,0
17910,Budapest NPKK (OE)-HU,PZ 47 (Krefeld)-DE,2 Swap Bodies,0
17911,Budapest NPKK (OE)-HU,PZ 47 (Krefeld)-DE,Swap Body,0
17912,Budapest NPKK (OE)-HU,PZ 47 (Krefeld)-DE,Trailer,0
17913,Budapest NPKK (OE)-HU,PZ 47 (Krefeld)-DE,Van,0
17914,Budapest NPKK (OE)-HU,PZ 47 (Krefeld)-DE,Co-loading,0
17915,Budapest NPKK (OE)-HU,PZ 15 (Rüdersdorf)-DE,2 Swap Bodies,0
17916,Budapest NPKK (OE)-HU,PZ 15 (Rüdersdorf)-DE,Swap Body,0
17917,Budapest NPKK (OE)-HU,PZ 15 (Rüdersdorf)-DE,Trailer,0
17918,Budapest NPKK (OE)-HU,PZ 15 (Rüdersdorf)-DE,Van,0
17919,Budapest NPKK (OE)-HU,PZ 15 (Rüdersdorf)-DE,Co-loading,0
17920,Budapest NPKK (OE)-HU,PZ 24 (Neumünster)-DE,2 Swap Bodies,0
17921,Budapest NPKK (OE)-HU,PZ 24 (Neumünster)-DE,Swap Body,0
17922,Budapest NPKK (OE)-HU,PZ 24 (Neumünster)-DE,Trailer,0
17923,Budapest NPKK (OE)-HU,PZ 24 (Neumünster)-DE,Van,0
17924,Budapest NPKK (OE)-HU,PZ 24 (Neumünster)-DE,Co-loading,0
17925,Budapest NPKK (OE)-HU,PZ 44 (Bochum) [im Bau]-DE,2 Swap Bodies,0
17926,Budapest NPKK (OE)-HU,PZ 44 (Bochum) [im Bau]-DE,Swap Body,0
17927,Budapest NPKK (OE)-HU,PZ 44 (Bochum) [im Bau]-DE,Trailer,0
17928,Budapest NPKK (OE)-HU,PZ 44 (Bochum) [im Bau]-DE,Van,0
17929,Budapest NPKK (OE)-HU,PZ 44 (Bochum) [im Bau]-DE,Co-loading,0
17930,Budapest OLK-HU,Bettembourg-LU,2 Swap Bodies,0
17931,Budapest OLK-HU,Bettembourg-LU,Swap Body,0
17932,Budapest OLK-HU,Bettembourg-LU,Trailer,0
17933,Budapest OLK-HU,Bettembourg-LU,Van,0
17934,Budapest OLK-HU,Bettembourg-LU,Co-loading,0
17935,Budapest NPKK (OE)-HU,Bettembourg-LU,2 Swap Bodies,0
17936,Budapest NPKK (OE)-HU,Bettembourg-LU,Swap Body,0
17937,Budapest NPKK (OE)-HU,Bettembourg-LU,Trailer,0
17938,Budapest NPKK (OE)-HU,Bettembourg-LU,Van,0
17939,Budapest NPKK (OE)-HU,Bettembourg-LU,Co-loading,0
17940,Budapest OLK-HU,Eindhoven-Noord-NL,2 Swap Bodies,0
17941,Budapest OLK-HU,Eindhoven-Noord-NL,Swap Body,0
17942,Budapest OLK-HU,Eindhoven-Noord-NL,Trailer,0
17943,Budapest OLK-HU,Eindhoven-Noord-NL,Van,0
17944,Budapest OLK-HU,Eindhoven-Noord-NL,Co-loading,0
17945,Budapest OLK-HU,Zaltbommel-NL,2 Swap Bodies,0
17946,Budapest OLK-HU,Zaltbommel-NL,Swap Body,0
17947,Budapest OLK-HU,Zaltbommel-NL,Trailer,0
17948,Budapest OLK-HU,Zaltbommel-NL,Van,0
17949,Budapest OLK-HU,Zaltbommel-NL,Co-loading,0
17950,Budapest NPKK (OE)-HU,Eindhoven-Noord-NL,2 Swap Bodies,0
17951,Budapest NPKK (OE)-HU,Eindhoven-Noord-NL,Swap Body,0
17952,Budapest NPKK (OE)-HU,Eindhoven-Noord-NL,Trailer,0
17953,Budapest NPKK (OE)-HU,Eindhoven-Noord-NL,Van,0
17954,Budapest NPKK (OE)-HU,Eindhoven-Noord-NL,Co-loading,0
17955,Budapest NPKK (OE)-HU,Zaltbommel-NL,2 Swap Bodies,0
17956,Budapest NPKK (OE)-HU,Zaltbommel-NL,Swap Body,0
17957,Budapest NPKK (OE)-HU,Zaltbommel-NL,Trailer,0
17958,Budapest NPKK (OE)-HU,Zaltbommel-NL,Van,0
17959,Budapest NPKK (OE)-HU,Zaltbommel-NL,Co-loading,0
17960,Budapest OLK-HU,Suwałki (Ełk)-PL,2 Swap Bodies,0
17961,Budapest OLK-HU,Suwałki (Ełk)-PL,Swap Body,0
17962,Budapest OLK-HU,Suwałki (Ełk)-PL,Trailer,0
17963,Budapest OLK-HU,Suwałki (Ełk)-PL,Van,0
17964,Budapest OLK-HU,Suwałki (Ełk)-PL,Co-loading,0
17965,Budapest OLK-HU,Poznań-PL,2 Swap Bodies,0
17966,Budapest OLK-HU,Poznań-PL,Swap Body,0
17967,Budapest OLK-HU,Poznań-PL,Trailer,0
17968,Budapest OLK-HU,Poznań-PL,Van,0
17969,Budapest OLK-HU,Poznań-PL,Co-loading,0
17970,Budapest OLK-HU,Zabrze-PL,2 Swap Bodies,0
17971,Budapest OLK-HU,Zabrze-PL,Swap Body,0
17972,Budapest OLK-HU,Zabrze-PL,Trailer,0
17973,Budapest OLK-HU,Zabrze-PL,Van,0
17974,Budapest OLK-HU,Zabrze-PL,Co-loading,0
17975,Budapest OLK-HU,Koninko-PL,2 Swap Bodies,0
17976,Budapest OLK-HU,Koninko-PL,Swap Body,0
17977,Budapest OLK-HU,Koninko-PL,Trailer,0
17978,Budapest OLK-HU,Koninko-PL,Van,0
17979,Budapest OLK-HU,Koninko-PL,Co-loading,0
17980,Budapest OLK-HU,Wrocław-PL,2 Swap Bodies,0
17981,Budapest OLK-HU,Wrocław-PL,Swap Body,0
17982,Budapest OLK-HU,Wrocław-PL,Trailer,0
17983,Budapest OLK-HU,Wrocław-PL,Van,1
17984,Budapest OLK-HU,Wrocław-PL,Co-loading,0
17985,Budapest OLK-HU,Bydgoszcz (Solec Kujawski)-PL,2 Swap Bodies,0
17986,Budapest OLK-HU,Bydgoszcz (Solec Kujawski)-PL,Swap Body,0
17987,Budapest OLK-HU,Bydgoszcz (Solec Kujawski)-PL,Trailer,0
17988,Budapest OLK-HU,Bydgoszcz (Solec Kujawski)-PL,Van,0
17989,Budapest OLK-HU,Bydgoszcz (Solec Kujawski)-PL,Co-loading,0
17990,Budapest NPKK (OE)-HU,Suwałki (Ełk)-PL,2 Swap Bodies,0
17991,Budapest NPKK (OE)-HU,Suwałki (Ełk)-PL,Swap Body,0
17992,Budapest NPKK (OE)-HU,Suwałki (Ełk)-PL,Trailer,0
17993,Budapest NPKK (OE)-HU,Suwałki (Ełk)-PL,Van,0
17994,Budapest NPKK (OE)-HU,Suwałki (Ełk)-PL,Co-loading,0
17995,Budapest NPKK (OE)-HU,Poznań-PL,2 Swap Bodies,0
17996,Budapest NPKK (OE)-HU,Poznań-PL,Swap Body,0
17997,Budapest NPKK (OE)-HU,Poznań-PL,Trailer,0
17998,Budapest NPKK (OE)-HU,Poznań-PL,Van,0
17999,Budapest NPKK (OE)-HU,Poznań-PL,Co-loading,0
18000,Budapest NPKK (OE)-HU,Zabrze-PL,2 Swap Bodies,0
18001,Budapest NPKK (OE)-HU,Zabrze-PL,Swap Body,0
18002,Budapest NPKK (OE)-HU,Zabrze-PL,Trailer,0
18003,Budapest NPKK (OE)-HU,Zabrze-PL,Van,0
18004,Budapest NPKK (OE)-HU,Zabrze-PL,Co-loading,0
18005,Budapest NPKK (OE)-HU,Koninko-PL,2 Swap Bodies,0
18006,Budapest NPKK (OE)-HU,Koninko-PL,Swap Body,0
18007,Budapest NPKK (OE)-HU,Koninko-PL,Trailer,0
18008,Budapest NPKK (OE)-HU,Koninko-PL,Van,0
18009,Budapest NPKK (OE)-HU,Koninko-PL,Co-loading,0
18010,Budapest NPKK (OE)-HU,Wrocław-PL,2 Swap Bodies,0
18011,Budapest NPKK (OE)-HU,Wrocław-PL,Swap Body,0
18012,Budapest NPKK (OE)-HU,Wrocław-PL,Trailer,0
18013,Budapest NPKK (OE)-HU,Wrocław-PL,Van,0
18014,Budapest NPKK (OE)-HU,Wrocław-PL,Co-loading,0
18015,Budapest NPKK (OE)-HU,Bydgoszcz (Solec Kujawski)-PL,2 Swap Bodies,0
18016,Budapest NPKK (OE)-HU,Bydgoszcz (Solec Kujawski)-PL,Swap Body,0
18017,Budapest NPKK (OE)-HU,Bydgoszcz (Solec Kujawski)-PL,Trailer,0
18018,Budapest NPKK (OE)-HU,Bydgoszcz (Solec Kujawski)-PL,Van,0
18019,Budapest NPKK (OE)-HU,Bydgoszcz (Solec Kujawski)-PL,Co-loading,0
18020,Budapest OLK-HU,Ljubljana-SI,2 Swap Bodies,0
18021,Budapest OLK-HU,Ljubljana-SI,Swap Body,0
18022,Budapest OLK-HU,Ljubljana-SI,Trailer,0
18023,Budapest OLK-HU,Ljubljana-SI,Van,0
18024,Budapest OLK-HU,Ljubljana-SI,Co-loading,0
18025,Budapest NPKK (OE)-HU,Ljubljana-SI,2 Swap Bodies,0
18026,Budapest NPKK (OE)-HU,Ljubljana-SI,Swap Body,0
18027,Budapest NPKK (OE)-HU,Ljubljana-SI,Trailer,0
18028,Budapest NPKK (OE)-HU,Ljubljana-SI,Van,0
18029,Budapest NPKK (OE)-HU,Ljubljana-SI,Co-loading,0
18030,Budapest OLK-HU,Zilina- Strecno-SK,2 Swap Bodies,0
18031,Budapest OLK-HU,Zilina- Strecno-SK,Swap Body,0
18032,Budapest OLK-HU,Zilina- Strecno-SK,Trailer,0
18033,Budapest OLK-HU,Zilina- Strecno-SK,Van,0
18034,Budapest OLK-HU,Zilina- Strecno-SK,Co-loading,0
18035,Budapest OLK-HU,Ivanka pri Dunaji-SK,2 Swap Bodies,0
18036,Budapest OLK-HU,Ivanka pri Dunaji-SK,Swap Body,0
18037,Budapest OLK-HU,Ivanka pri Dunaji-SK,Trailer,0
18038,Budapest OLK-HU,Ivanka pri Dunaji-SK,Van,1
18039,Budapest OLK-HU,Ivanka pri Dunaji-SK,Co-loading,0
18040,Budapest NPKK (OE)-HU,Zilina- Strecno-SK,2 Swap Bodies,0
18041,Budapest NPKK (OE)-HU,Zilina- Strecno-SK,Swap Body,0
18042,Budapest NPKK (OE)-HU,Zilina- Strecno-SK,Trailer,0
18043,Budapest NPKK (OE)-HU,Zilina- Strecno-SK,Van,0
18044,Budapest NPKK (OE)-HU,Zilina- Strecno-SK,Co-loading,0
18045,Budapest NPKK (OE)-HU,Ivanka pri Dunaji-SK,2 Swap Bodies,0
18046,Budapest NPKK (OE)-HU,Ivanka pri Dunaji-SK,Swap Body,0
18047,Budapest NPKK (OE)-HU,Ivanka pri Dunaji-SK,Trailer,0
18048,Budapest NPKK (OE)-HU,Ivanka pri Dunaji-SK,Van,0
18049,Budapest NPKK (OE)-HU,Ivanka pri Dunaji-SK,Co-loading,0
18050,Kaunas-LT,Göteborg-SE,2 Swap Bodies,0
18051,Kaunas-LT,Göteborg-SE,Swap Body,0
18052,Kaunas-LT,Göteborg-SE,Trailer,0
18053,Kaunas-LT,Göteborg-SE,Van,0
18054,Kaunas-LT,Göteborg-SE,Co-loading,0
18055,Kaunas-LT,Stockholm - Västberga-SE,2 Swap Bodies,0
18056,Kaunas-LT,Stockholm - Västberga-SE,Swap Body,0
18057,Kaunas-LT,Stockholm - Västberga-SE,Trailer,0
18058,Kaunas-LT,Stockholm - Västberga-SE,Van,0
18059,Kaunas-LT,Stockholm - Västberga-SE,Co-loading,0
18060,Kaunas-LT,Helsingborg-SE,2 Swap Bodies,0
18061,Kaunas-LT,Helsingborg-SE,Swap Body,0
18062,Kaunas-LT,Helsingborg-SE,Trailer,0
18063,Kaunas-LT,Helsingborg-SE,Van,0
18064,Kaunas-LT,Helsingborg-SE,Co-loading,0
18065,Kaunas-LT,Arlöv-SE,2 Swap Bodies,0
18066,Kaunas-LT,Arlöv-SE,Swap Body,0
18067,Kaunas-LT,Arlöv-SE,Trailer,0
18068,Kaunas-LT,Arlöv-SE,Van,0
18069,Kaunas-LT,Arlöv-SE,Co-loading,0
18070,Kaunas-LT,Malmö-SE,2 Swap Bodies,0
18071,Kaunas-LT,Malmö-SE,Swap Body,0
18072,Kaunas-LT,Malmö-SE,Trailer,0
18073,Kaunas-LT,Malmö-SE,Van,0
18074,Kaunas-LT,Malmö-SE,Co-loading,0
18075,Eindhoven-Noord-NL,Hub Wien I-AT,2 Swap Bodies,0
18076,Eindhoven-Noord-NL,Hub Wien I-AT,Swap Body,0
18077,Eindhoven-Noord-NL,Hub Wien I-AT,Trailer,0
18078,Eindhoven-Noord-NL,Hub Wien I-AT,Van,0
18079,Eindhoven-Noord-NL,Hub Wien I-AT,Co-loading,0
18080,Eindhoven-Noord-NL,Hub Wien II-AT,2 Swap Bodies,0
18081,Eindhoven-Noord-NL,Hub Wien II-AT,Swap Body,0
18082,Eindhoven-Noord-NL,Hub Wien II-AT,Trailer,0
18083,Eindhoven-Noord-NL,Hub Wien II-AT,Van,0
18084,Eindhoven-Noord-NL,Hub Wien II-AT,Co-loading,0
18085,Eindhoven-Noord-NL,Hub Graz-AT,2 Swap Bodies,0
18086,Eindhoven-Noord-NL,Hub Graz-AT,Swap Body,0
18087,Eindhoven-Noord-NL,Hub Graz-AT,Trailer,0
18088,Eindhoven-Noord-NL,Hub Graz-AT,Van,0
18089,Eindhoven-Noord-NL,Hub Graz-AT,Co-loading,0
18090,Eindhoven-Noord-NL,Hagenbrunn-AT,2 Swap Bodies,0
18091,Eindhoven-Noord-NL,Hagenbrunn-AT,Swap Body,0
18092,Eindhoven-Noord-NL,Hagenbrunn-AT,Trailer,0
18093,Eindhoven-Noord-NL,Hagenbrunn-AT,Van,0
18094,Eindhoven-Noord-NL,Hagenbrunn-AT,Co-loading,0
18095,Eindhoven-Noord-NL,Allhaming-AT,2 Swap Bodies,0
18096,Eindhoven-Noord-NL,Allhaming-AT,Swap Body,0
18097,Eindhoven-Noord-NL,Allhaming-AT,Trailer,0
18098,Eindhoven-Noord-NL,Allhaming-AT,Van,0
18099,Eindhoven-Noord-NL,Allhaming-AT,Co-loading,0
18100,Eindhoven-Noord-NL,Enns-AT,2 Swap Bodies,0
18101,Eindhoven-Noord-NL,Enns-AT,Swap Body,0
18102,Eindhoven-Noord-NL,Enns-AT,Trailer,0
18103,Eindhoven-Noord-NL,Enns-AT,Van,0
18104,Eindhoven-Noord-NL,Enns-AT,Co-loading,0
18105,Eindhoven-Noord-NL,Wernberg-AT,2 Swap Bodies,0
18106,Eindhoven-Noord-NL,Wernberg-AT,Swap Body,0
18107,Eindhoven-Noord-NL,Wernberg-AT,Trailer,0
18108,Eindhoven-Noord-NL,Wernberg-AT,Van,0
18109,Eindhoven-Noord-NL,Wernberg-AT,Co-loading,0
18110,Eindhoven-Noord-NL,Wals-AT,2 Swap Bodies,2
18111,Eindhoven-Noord-NL,Wals-AT,Swap Body,0
18112,Eindhoven-Noord-NL,Wals-AT,Trailer,0
18113,Eindhoven-Noord-NL,Wals-AT,Van,0
18114,Eindhoven-Noord-NL,Wals-AT,Co-loading,0
18115,Eindhoven-Noord-NL,Hall in Tirol-AT,2 Swap Bodies,0
18116,Eindhoven-Noord-NL,Hall in Tirol-AT,Swap Body,0
18117,Eindhoven-Noord-NL,Hall in Tirol-AT,Trailer,0
18118,Eindhoven-Noord-NL,Hall in Tirol-AT,Van,0
18119,Eindhoven-Noord-NL,Hall in Tirol-AT,Co-loading,0
18120,Eindhoven-Noord-NL,Liesing-AT,2 Swap Bodies,0
18121,Eindhoven-Noord-NL,Liesing-AT,Swap Body,0
18122,Eindhoven-Noord-NL,Liesing-AT,Trailer,0
18123,Eindhoven-Noord-NL,Liesing-AT,Van,0
18124,Eindhoven-Noord-NL,Liesing-AT,Co-loading,0
18125,Eindhoven-Noord-NL,Wundschuh-AT,2 Swap Bodies,0
18126,Eindhoven-Noord-NL,Wundschuh-AT,Swap Body,0
18127,Eindhoven-Noord-NL,Wundschuh-AT,Trailer,0
18128,Eindhoven-Noord-NL,Wundschuh-AT,Van,0
18129,Eindhoven-Noord-NL,Wundschuh-AT,Co-loading,0
18130,Zaltbommel-NL,Hub Wien I-AT,2 Swap Bodies,0
18131,Zaltbommel-NL,Hub Wien I-AT,Swap Body,0
18132,Zaltbommel-NL,Hub Wien I-AT,Trailer,0
18133,Zaltbommel-NL,Hub Wien I-AT,Van,0
18134,Zaltbommel-NL,Hub Wien I-AT,Co-loading,0
18135,Zaltbommel-NL,Hub Wien II-AT,2 Swap Bodies,0
18136,Zaltbommel-NL,Hub Wien II-AT,Swap Body,0
18137,Zaltbommel-NL,Hub Wien II-AT,Trailer,0
18138,Zaltbommel-NL,Hub Wien II-AT,Van,0
18139,Zaltbommel-NL,Hub Wien II-AT,Co-loading,0
18140,Zaltbommel-NL,Hub Graz-AT,2 Swap Bodies,0
18141,Zaltbommel-NL,Hub Graz-AT,Swap Body,0
18142,Zaltbommel-NL,Hub Graz-AT,Trailer,0
18143,Zaltbommel-NL,Hub Graz-AT,Van,0
18144,Zaltbommel-NL,Hub Graz-AT,Co-loading,0
18145,Zaltbommel-NL,Hagenbrunn-AT,2 Swap Bodies,0
18146,Zaltbommel-NL,Hagenbrunn-AT,Swap Body,0
18147,Zaltbommel-NL,Hagenbrunn-AT,Trailer,0
18148,Zaltbommel-NL,Hagenbrunn-AT,Van,0
18149,Zaltbommel-NL,Hagenbrunn-AT,Co-loading,0
18150,Zaltbommel-NL,Allhaming-AT,2 Swap Bodies,0
18151,Zaltbommel-NL,Allhaming-AT,Swap Body,0
18152,Zaltbommel-NL,Allhaming-AT,Trailer,0
18153,Zaltbommel-NL,Allhaming-AT,Van,0
18154,Zaltbommel-NL,Allhaming-AT,Co-loading,0
18155,Zaltbommel-NL,Enns-AT,2 Swap Bodies,0
18156,Zaltbommel-NL,Enns-AT,Swap Body,0
18157,Zaltbommel-NL,Enns-AT,Trailer,0
18158,Zaltbommel-NL,Enns-AT,Van,0
18159,Zaltbommel-NL,Enns-AT,Co-loading,0
18160,Zaltbommel-NL,Wernberg-AT,2 Swap Bodies,0
18161,Zaltbommel-NL,Wernberg-AT,Swap Body,0
18162,Zaltbommel-NL,Wernberg-AT,Trailer,0
18163,Zaltbommel-NL,Wernberg-AT,Van,0
18164,Zaltbommel-NL,Wernberg-AT,Co-loading,0
18165,Zaltbommel-NL,Wals-AT,2 Swap Bodies,0
18166,Zaltbommel-NL,Wals-AT,Swap Body,0
18167,Zaltbommel-NL,Wals-AT,Trailer,0
18168,Zaltbommel-NL,Wals-AT,Van,0
18169,Zaltbommel-NL,Wals-AT,Co-loading,0
18170,Zaltbommel-NL,Hall in Tirol-AT,2 Swap Bodies,0
18171,Zaltbommel-NL,Hall in Tirol-AT,Swap Body,0
18172,Zaltbommel-NL,Hall in Tirol-AT,Trailer,0
18173,Zaltbommel-NL,Hall in Tirol-AT,Van,0
18174,Zaltbommel-NL,Hall in Tirol-AT,Co-loading,0
18175,Zaltbommel-NL,Liesing-AT,2 Swap Bodies,0
18176,Zaltbommel-NL,Liesing-AT,Swap Body,0
18177,Zaltbommel-NL,Liesing-AT,Trailer,0
18178,Zaltbommel-NL,Liesing-AT,Van,0
18179,Zaltbommel-NL,Liesing-AT,Co-loading,0
18180,Zaltbommel-NL,Wundschuh-AT,2 Swap Bodies,0
18181,Zaltbommel-NL,Wundschuh-AT,Swap Body,0
18182,Zaltbommel-NL,Wundschuh-AT,Trailer,0
18183,Zaltbommel-NL,Wundschuh-AT,Van,0
18184,Zaltbommel-NL,Wundschuh-AT,Co-loading,0
18185,Eindhoven-Noord-NL,Sofia-BG,2 Swap Bodies,0
18186,Eindhoven-Noord-NL,Sofia-BG,Swap Body,0
18187,Eindhoven-Noord-NL,Sofia-BG,Trailer,0
18188,Eindhoven-Noord-NL,Sofia-BG,Van,0
18189,Eindhoven-Noord-NL,Sofia-BG,Co-loading,0
18190,Zaltbommel-NL,Sofia-BG,2 Swap Bodies,0
18191,Zaltbommel-NL,Sofia-BG,Swap Body,0
18192,Zaltbommel-NL,Sofia-BG,Trailer,0
18193,Zaltbommel-NL,Sofia-BG,Van,0
18194,Zaltbommel-NL,Sofia-BG,Co-loading,0
18195,Eindhoven-Noord-NL,Brno-CZ,2 Swap Bodies,0
18196,Eindhoven-Noord-NL,Brno-CZ,Swap Body,0
18197,Eindhoven-Noord-NL,Brno-CZ,Trailer,0
18198,Eindhoven-Noord-NL,Brno-CZ,Van,0
18199,Eindhoven-Noord-NL,Brno-CZ,Co-loading,0
18200,Eindhoven-Noord-NL,Ostrava-CZ,2 Swap Bodies,0
18201,Eindhoven-Noord-NL,Ostrava-CZ,Swap Body,0
18202,Eindhoven-Noord-NL,Ostrava-CZ,Trailer,0
18203,Eindhoven-Noord-NL,Ostrava-CZ,Van,0
18204,Eindhoven-Noord-NL,Ostrava-CZ,Co-loading,0
18205,Eindhoven-Noord-NL,Krupka 1-CZ,2 Swap Bodies,0
18206,Eindhoven-Noord-NL,Krupka 1-CZ,Swap Body,1
18207,Eindhoven-Noord-NL,Krupka 1-CZ,Trailer,0
18208,Eindhoven-Noord-NL,Krupka 1-CZ,Van,0
18209,Eindhoven-Noord-NL,Krupka 1-CZ,Co-loading,0
18210,Eindhoven-Noord-NL,Plzen 1-CZ,2 Swap Bodies,0
18211,Eindhoven-Noord-NL,Plzen 1-CZ,Swap Body,0
18212,Eindhoven-Noord-NL,Plzen 1-CZ,Trailer,0
18213,Eindhoven-Noord-NL,Plzen 1-CZ,Van,0
18214,Eindhoven-Noord-NL,Plzen 1-CZ,Co-loading,0
18215,Eindhoven-Noord-NL,Hradec Kralove - Brezhrad-CZ,2 Swap Bodies,0
18216,Eindhoven-Noord-NL,Hradec Kralove - Brezhrad-CZ,Swap Body,0
18217,Eindhoven-Noord-NL,Hradec Kralove - Brezhrad-CZ,Trailer,0
18218,Eindhoven-Noord-NL,Hradec Kralove - Brezhrad-CZ,Van,0
18219,Eindhoven-Noord-NL,Hradec Kralove - Brezhrad-CZ,Co-loading,0
18220,Eindhoven-Noord-NL,Ricany -CZ,2 Swap Bodies,0
18221,Eindhoven-Noord-NL,Ricany -CZ,Swap Body,0
18222,Eindhoven-Noord-NL,Ricany -CZ,Trailer,0
18223,Eindhoven-Noord-NL,Ricany -CZ,Van,0
18224,Eindhoven-Noord-NL,Ricany -CZ,Co-loading,0
18225,Eindhoven-Noord-NL,Zlin-CZ,2 Swap Bodies,0
18226,Eindhoven-Noord-NL,Zlin-CZ,Swap Body,0
18227,Eindhoven-Noord-NL,Zlin-CZ,Trailer,0
18228,Eindhoven-Noord-NL,Zlin-CZ,Van,0
18229,Eindhoven-Noord-NL,Zlin-CZ,Co-loading,0
